Date,Close,SMA50,SMA200,signalSMA,strategy_ret
2020-02-21,3337.75,3274.007392578125,3041.5454431152343,1,-0.01051810302712286
2020-02-24,3225.889892578125,3275.8747900390626,3043.27779296875,0,-0.03351362667122315
2020-02-25,3128.2099609375,3275.6063916015623,3044.5652429199217,0,-0.0
2020-02-26,3116.389892578125,3274.5627880859374,3045.7401928710938,0,-0.0
2020-02-27,2978.760009765625,3270.7619873046874,3046.5746423339842,0,-0.0
2020-02-28,2954.219970703125,3266.0173876953127,3047.173692626953,0,-0.0
2020-03-02,3090.22998046875,3263.9715869140623,3048.3700427246094,0,0.0
2020-03-03,3003.3701171875,3260.21619140625,3049.00529296875,0,-0.0
2020-03-04,3130.1201171875,3258.71119140625,3050.358243408203,0,0.0
2020-03-05,3023.93994140625,3254.7655908203124,3051.2767932128904,0,-0.0
2020-03-06,2972.3701171875,3249.73279296875,3051.8168432617185,0,-0.0
2020-03-09,2746.56005859375,3240.196396484375,3051.268293457031,0,-0.0
2020-03-10,2882.22998046875,3233.0427978515627,3051.568243408203,0,0.0
2020-03-11,2741.3798828125,3223.0699951171873,3051.144842529297,0,-0.0
2020-03-12,2480.639892578125,3208.2569921875,3049.536092529297,0,-0.0
2020-03-13,2711.02001953125,3197.8617919921876,3049.176092529297,0,0.0
2020-03-16,2386.1298828125,3180.4273876953125,3047.16244140625,0,-0.0
2020-03-17,2529.18994140625,3166.3141845703126,3046.0480908203126,0,0.0
2020-03-18,2398.10009765625,3149.3505859375,3044.3163415527342,0,-0.0
2020-03-19,2409.389892578125,3132.79478515625,3042.346940917969,0,0.0
2020-03-20,2304.919921875,3113.8321826171873,3039.740791015625,0,-0.0
2020-03-23,2237.39990234375,3093.086181640625,3036.710340576172,0,-0.0
2020-03-24,2447.330078125,3076.72578125,3034.5802905273435,0,0.0
2020-03-25,2475.56005859375,3060.474384765625,3032.5244409179686,0,0.0
2020-03-26,2630.070068359375,3047.4127880859373,3031.24619140625,0,0.0
2020-03-27,2541.469970703125,3032.45638671875,3029.5543408203125,0,-0.0
2020-03-30,2626.64990234375,3018.65318359375,3028.229390869141,0,0.0
2020-03-31,2584.590087890625,3003.7525830078125,3026.71744140625,0,-0.0
2020-04-01,2470.5,2986.7467822265626,3024.621591796875,0,-0.0
2020-04-02,2526.89990234375,2970.8497802734373,3022.6673413085937,0,0.0
2020-04-03,2488.64990234375,2954.1119775390625,3020.478291015625,0,-0.0
2020-04-06,2663.679931640625,2941.4761767578125,3019.025791015625,0,0.0
2020-04-07,2659.409912109375,2929.79177734375,3017.5705407714845,0,-0.0
2020-04-08,2749.97998046875,2919.2665771484376,3016.593690185547,0,0.0
2020-04-09,2789.820068359375,2909.59498046875,3015.9558911132813,0,0.0
2020-04-13,2761.6298828125,2899.1543798828125,3015.1951403808594,0,-0.0
2020-04-14,2846.06005859375,2891.5651806640626,3014.800841064453,0,0.0
2020-04-15,2783.360107421875,2882.253984375,3014.0088415527343,0,-0.0
2020-04-16,2799.550048828125,2872.29318359375,3013.18494140625,0,0.0
2020-04-17,2874.56005859375,2863.0905859375,3012.6926916503908,0,0.0
2020-04-20,2823.159912109375,2852.63818359375,3011.8293908691408,0,-0.0
2020-04-21,2736.56005859375,2840.815185546875,3010.5601416015625,0,-0.0
2020-04-22,2799.31005859375,2829.7595849609374,3009.676942138672,0,0.0
2020-04-23,2797.800048828125,2818.5605859375,3008.76779296875,0,-0.0
2020-04-24,2836.739990234375,2807.70638671875,3007.986142578125,0,0.0
2020-04-27,2878.47998046875,2797.7971875,3007.378992919922,0,0.0
2020-04-28,2863.389892578125,2787.461787109375,3006.6270922851563,0,-0.0
2020-04-29,2939.510009765625,2778.8461865234376,3006.2531420898435,0,0.0
2020-04-30,2912.429931640625,2769.371787109375,3005.7950915527344,0,-0.0
2020-05-01,2830.7099609375,2758.52138671875,3005.026541748047,0,-0.0
2020-05-04,2842.739990234375,2748.6211865234377,3004.2646911621096,0,0.0
2020-05-05,2868.43994140625,2741.4721875,3003.723840332031,0,0.0
2020-05-06,2848.419921875,2735.87638671875,3003.0407897949217,0,-0.0
2020-05-07,2881.18994140625,2731.1723876953124,3002.4193896484376,0,0.0
2020-05-08,2929.800048828125,2730.1931884765627,3001.9705895996094,0,0.0
2020-05-11,2930.18994140625,2729.712587890625,3001.6031896972654,0,0.0
2020-05-12,2870.1201171875,2725.310390625,3000.8244897460936,0,-0.0
2020-05-13,2820.0,2721.64298828125,2999.819639892578,0,-0.0
2020-05-14,2852.5,2716.0905859375,2999.016240234375,0,0.0
2020-05-15,2863.699951171875,2712.8857861328124,2998.4328405761717,0,0.0
2020-05-18,2953.909912109375,2712.51658203125,2998.43458984375,0,0.0
2020-05-19,2922.93994140625,2716.0441796875,2998.389039306641,0,-0.0
2020-05-20,2971.610107421875,2717.8317822265626,2999.023389892578,0,0.0
2020-05-21,2948.510009765625,2721.974384765625,2999.35708984375,0,-0.0
2020-05-22,2955.449951171875,2731.4705859375,2999.714439697266,0,0.0
2020-05-26,2991.77001953125,2737.0855859375,2999.982839355469,0,0.0
2020-05-27,3036.1298828125,2750.0855859375,3000.5702392578123,0,0.0
2020-05-28,3029.72998046875,2760.09638671875,3001.305389404297,0,-0.0
2020-05-29,3044.31005859375,2773.0205859375,3001.895339355469,0,0.0
2020-06-01,3055.72998046875,2785.9473876953125,3002.9709887695312,0,0.0
2020-06-02,3080.820068359375,2801.465390625,3004.137088623047,0,0.0
2020-06-03,3122.8701171875,2819.174794921875,3005.3080395507814,0,0.0
2020-06-04,3112.35009765625,2832.4751953125,3006.251540527344,0,-0.0
2020-06-05,3193.929931640625,2846.8425927734374,3007.718640136719,0,0.0
2020-06-08,3232.389892578125,2858.8889892578127,3009.2584399414063,0,0.0
2020-06-09,3207.179931640625,2872.2031884765624,3010.67958984375,0,-0.0
2020-06-10,3190.139892578125,2883.47298828125,3012.394738769531,0,-0.0
2020-06-11,3002.10009765625,2891.8231884765623,3013.01333984375,0,-0.0
2020-06-12,3041.31005859375,2903.2393896484373,3013.874090576172,0,0.0
2020-06-15,3066.590087890625,2914.033193359375,3014.7673413085936,0,0.0
2020-06-16,3124.739990234375,2926.7549951171877,3015.7681408691406,0,0.0
2020-06-17,3113.489990234375,2935.7511962890626,3016.703291015625,0,-0.0
2020-06-18,3115.340087890625,2944.8697998046873,3017.748641357422,0,0.0
2020-06-19,3097.739990234375,2951.825,3018.548441162109,0,-0.0
2020-06-22,3117.860107421875,2958.38580078125,3019.257741699219,0,0.0
2020-06-23,3131.2900390625,2965.77900390625,3020.020642089844,0,0.0
2020-06-24,3050.330078125,2969.864404296875,3020.3801428222655,0,-0.0
2020-06-25,3083.760009765625,2975.87240234375,3020.901993408203,0,0.0
2020-06-26,3009.050048828125,2980.06240234375,3020.9425939941407,0,-0.0
2020-06-29,3053.239990234375,2983.6360009765626,3021.1609436035155,0,0.0
2020-06-30,3100.2900390625,2989.178603515625,3021.6254443359376,0,0.0
2020-07-01,3115.860107421875,2996.7646044921876,3022.214945068359,0,0.0
2020-07-02,3130.010009765625,3003.378603515625,3022.836495361328,0,0.0
2020-07-06,3179.719970703125,3011.017001953125,3023.7014453125,0,0.0
2020-07-07,3145.320068359375,3017.188603515625,3024.3940954589843,0,-0.0
2020-07-08,3169.93994140625,3023.017802734375,3025.283444824219,0,0.0
2020-07-09,3152.050048828125,3028.791005859375,3026.084794921875,1,-0.0
2020-07-10,3185.0400390625,3033.7016064453123,3027.1769946289064,1,0.01046620127324438
2020-07-13,3155.219970703125,3038.5574072265626,3028.0287438964842,1,-0.009362541127788226
2020-07-14,3197.52001953125,3045.8936083984377,3029.128243408203,1,0.013406370782667931
2020-07-15,3226.56005859375,3053.570009765625,3030.4520935058595,1,0.009082050740923053
2020-07-16,3215.570068359375,3060.5126123046875,3031.6462438964845,1,-0.0034061012455366413
2020-07-17,3224.72998046875,3068.0388134765626,3033.068643798828,1,0.002848612194617406
2020-07-20,3251.840087890625,3075.45181640625,3034.889793701172,1,0.0084069387471426
2020-07-21,3257.300048828125,3082.00181640625,3036.62314453125,1,0.0016790373419135474
2020-07-22,3276.02001953125,3088.91841796875,3038.243194580078,1,0.005747082068739751
2020-07-23,3235.659912109375,3096.2292138671874,3039.7275439453124,1,-0.012319859824193036
2020-07-24,3215.6298828125,3104.1418115234374,3041.3403930664062,1,-0.006190400054688405
2020-07-27,3239.409912109375,3111.880009765625,3042.9404431152343,1,0.007395138795039502
2020-07-28,3218.43994140625,3118.9748095703126,3044.341993408203,1,-0.006473392152297919
2020-07-29,3258.43994140625,3125.06541015625,3045.782843017578,1,0.01242838167815008
2020-07-30,3246.219970703125,3131.5310107421874,3047.183193359375,1,-0.003750251937389204
2020-07-31,3271.1201171875,3137.5212109375,3048.5603942871094,1,0.007670504990141325
2020-08-03,3294.610107421875,3144.443212890625,3050.0849951171876,1,0.00718102343932614
2020-08-04,3306.510009765625,3151.4644140625,3051.627795410156,1,0.0036119303819721615
2020-08-05,3327.77001953125,3158.1844140625,3053.335645751953,1,0.006429743053199433
2020-08-06,3349.159912109375,3164.4450146484373,3055.0478454589843,1,0.00642769555966427
2020-08-07,3351.280029296875,3170.876015625,3056.8242956542967,1,0.0006330295486443038
2020-08-10,3360.469970703125,3177.1992138671876,3058.6040454101562,1,0.002742218294476073
2020-08-11,3333.68994140625,3182.7584130859377,3060.221044921875,1,-0.007969132154236114
2020-08-12,3380.35009765625,3188.749013671875,3062.0100451660155,1,0.013996549490237653
2020-08-13,3373.429931640625,3193.7602099609376,3063.6800952148437,1,-0.002047174350497949
2020-08-14,3372.85009765625,3198.9702099609376,3065.3598962402343,1,-0.00017188262276812694
2020-08-17,3381.989990234375,3202.7314111328124,3067.03599609375,1,0.0027098425110787527
2020-08-18,3389.780029296875,3205.8792138671874,3068.7970959472655,1,0.002303389154016955
2020-08-19,3374.85009765625,3209.2326171875,3070.336796875,1,-0.0044043954214108005
2020-08-20,3385.510009765625,3213.14001953125,3071.872996826172,1,0.0031586327691348615
2020-08-21,3397.159912109375,3221.0412158203126,3073.4856958007813,1,0.0034411070444764214
2020-08-24,3431.280029296875,3228.840615234375,3075.2581958007813,1,0.010043718303008653
2020-08-25,3443.6201171875,3236.3812158203127,3077.050396728516,1,0.0035963511532906
2020-08-26,3478.72998046875,3243.461015625,3078.9786462402344,1,0.010195626139483993
2020-08-27,3484.550048828125,3250.882216796875,3080.9663464355467,1,0.0016730440109038458
2020-08-28,3508.010009765625,3258.735615234375,3083.0471960449217,1,0.00673256535528588
2020-08-31,3500.31005859375,3266.7870166015623,3085.078546142578,1,-0.0021949627140287475
2020-09-01,3526.64990234375,3274.9628125,3087.2286462402344,1,0.007525003016613407
2020-09-02,3580.840087890625,3283.9538134765626,3089.530546875,1,0.015365910154807594
2020-09-03,3455.06005859375,3292.0484130859377,3091.195697021484,1,-0.03512584371534122
2020-09-04,3426.9599609375,3298.912412109375,3092.7295971679687,1,-0.008133027264274895
2020-09-08,3331.840087890625,3305.368212890625,3093.8464978027346,1,-0.027756342102360998
2020-09-09,3398.9599609375,3312.2826123046875,3095.3235974121094,1,0.02014498633677464
2020-09-10,3339.18994140625,3317.0606103515624,3096.468096923828,1,-0.01758479659017942
2020-09-11,3340.969970703125,3321.5628076171874,3097.504747314453,1,0.0005330721905940639
2020-09-14,3383.5400390625,3326.633408203125,3098.719847412109,1,0.012741829089357504
2020-09-15,3401.199951171875,3331.0630078125,3099.9576977539064,1,0.005219359577689042
2020-09-16,3385.489990234375,3335.86640625,3101.1802478027344,1,-0.004618946596211537
2020-09-17,3357.010009765625,3339.6078076171875,3102.395947265625,1,-0.008412365876402483
2020-09-18,3319.469970703125,3342.9562060546873,3103.5272973632814,0,-0.011182581807410497
2020-09-21,3281.06005859375,3344.8766064453125,3104.368797607422,0,-0.0
2020-09-22,3315.570068359375,3348.0836083984377,3105.359498291016,0,0.0
2020-09-23,3236.919921875,3348.8716064453124,3105.814548339844,0,-0.0
2020-09-24,3246.590087890625,3349.27220703125,3106.3676989746095,0,0.0
2020-09-25,3298.4599609375,3350.9300048828127,3107.1973986816406,0,0.0
2020-09-28,3351.60009765625,3353.4674072265625,3108.2472497558592,0,0.0
2020-09-29,3335.469970703125,3355.1400048828127,3109.0817492675783,0,-0.0
2020-09-30,3363.0,3357.25400390625,3110.0527490234376,1,0.0
2020-10-01,3380.800048828125,3359.3496044921876,3110.9994995117186,1,0.005292907769290922
2020-10-02,3348.419921875,3361.6048046875,3111.7789990234373,0,-0.009577652178616392
2020-10-05,3408.60009765625,3365.464208984375,3112.866300048828,1,0.0
2020-10-06,3360.969970703125,3367.89541015625,3113.6442993164064,0,-0.013973515692226712
2020-10-07,3419.43994140625,3371.91541015625,3114.635399169922,1,0.0
2020-10-08,3446.830078125,3375.683212890625,3115.7494995117186,1,0.008010123642494982
2020-10-09,3477.139892578125,3380.301611328125,3117.018299560547,1,0.00879353312061526
2020-10-12,3534.219970703125,3385.5636083984373,3118.489849853516,1,0.01641581296364758
2020-10-13,3511.929931640625,3389.9100048828127,3119.8493994140626,1,-0.006306918994084421
2020-10-14,3488.669921875,3393.553203125,3121.186298828125,1,-0.006623141753502759
2020-10-15,3483.340087890625,3396.6646044921877,3122.4490991210937,1,-0.0015277553060997207
2020-10-16,3483.81005859375,3399.357607421875,3123.5788989257812,1,0.00013491955745537076
2020-10-19,3426.919921875,3400.8704052734374,3124.539248046875,1,-0.016329861778318078
2020-10-20,3443.1201171875,3402.523408203125,3125.523448486328,1,0.004727334073110212
2020-10-21,3435.56005859375,3404.560810546875,3126.5153491210935,1,-0.0021956999281005363
2020-10-22,3453.489990234375,3406.0236083984373,3127.517548828125,1,0.005218925396392127
2020-10-23,3465.389892578125,3407.8628076171876,3128.4709985351565,1,0.003445761353703114
2020-10-26,3400.969970703125,3408.425205078125,3129.1490979003906,0,-0.018589516294535646
2020-10-27,3390.679931640625,3408.59900390625,3129.661848144531,0,-0.0
2020-10-28,3271.030029296875,3406.22400390625,3129.601248779297,0,-0.0
2020-10-29,3310.110107421875,3404.9292041015624,3129.7053491210936,0,0.0
2020-10-30,3269.9599609375,3402.618203125,3129.4710986328123,0,-0.0
2020-11-02,3310.239990234375,3400.8798046875,3129.374197998047,0,0.0
2020-11-03,3369.159912109375,3399.63740234375,3129.6160473632813,0,0.0
2020-11-04,3443.43994140625,3399.633798828125,3130.2244970703123,1,0.0
2020-11-05,3510.449951171875,3400.2681982421873,3131.149046630859,1,0.01946019413896294
2020-11-06,3509.43994140625,3400.76599609375,3132.218896484375,1,-0.00028771518741854685
2020-11-09,3550.5,3401.6157958984377,3133.7532470703127,1,0.01169988923568721
2020-11-10,3545.530029296875,3402.5201953125,3135.099697265625,1,-0.0013997945931910616
2020-11-11,3572.659912109375,3403.4403955078124,3136.595997314453,1,0.007651855318760337
2020-11-12,3537.010009765625,3402.5637939453127,3137.8627478027342,1,-0.009978532303877019
2020-11-13,3585.14990234375,3405.1655908203124,3139.660897216797,1,0.013610335409063534
2020-11-16,3626.909912109375,3409.16458984375,3141.5508471679686,1,0.011648051240012336
2020-11-17,3609.530029296875,3414.718388671875,3143.110546875,1,-0.004791925698091615
2020-11-18,3567.7900390625,3418.094990234375,3144.276047363281,1,-0.011563829610944043
2020-11-19,3581.8701171875,3422.94859375,3145.4564978027342,1,0.003946442467421596
2020-11-20,3557.5400390625,3427.2799951171874,3146.6056481933592,1,-0.006792562915180156
2020-11-23,3577.590087890625,3431.16099609375,3147.7331481933593,1,0.005635930617216234
2020-11-24,3635.409912109375,3435.8451953125,3149.121447753906,1,0.016161668273416252
2020-11-25,3629.64990234375,3440.7283935546875,3150.3724475097656,1,-0.001584418237524976
2020-11-27,3638.35009765625,3446.3551953125,3151.6944982910154,1,0.002396979198154181
2020-11-30,3621.6298828125,3452.3983935546876,3152.9018481445314,1,-0.004595548640170977
2020-12-01,3662.449951171875,3460.02619140625,3154.362647705078,1,0.011271187194776155
2020-12-02,3669.010009765625,3467.094990234375,3155.7769482421877,1,0.0017911667548251575
2020-12-03,3666.719970703125,3475.6909912109377,3157.2443981933593,1,-0.000624157213091503
2020-12-04,3699.1201171875,3484.741591796875,3159.0512487792967,1,0.008836275129611826
2020-12-07,3691.9599609375,3492.611591796875,3161.3815991210936,1,-0.0019356376714373402
2020-12-08,3702.25,3499.62458984375,3164.251799316406,1,0.002787148065356293
2020-12-09,3672.820068359375,3506.371591796875,3167.0339501953126,1,-0.007949201604598555
2020-12-10,3668.10009765625,3512.47359375,3170.4806506347654,1,-0.0012851080682624305
2020-12-11,3663.4599609375,3518.1267919921875,3174.0268505859376,1,-0.0012649972997506032
2020-12-14,3647.489990234375,3524.108193359375,3176.8131506347654,1,-0.004359258971957769
2020-12-15,3694.6201171875,3529.82859375,3180.2694006347656,1,0.012921249154708825
2020-12-16,3701.169921875,3536.6325927734374,3183.124649658203,1,0.0017727951669590514
2020-12-17,3722.47998046875,3542.6933935546876,3186.6173498535154,1,0.005757654753379748
2020-12-18,3709.409912109375,3547.944990234375,3190.302548828125,1,-0.0035111185091528663
2020-12-21,3694.919921875,3552.3005908203127,3195.0443481445313,1,-0.0039062790518439305
2020-12-22,3687.260009765625,3555.3613916015624,3199.0694982910154,1,-0.002073092860288006
2020-12-23,3690.010009765625,3558.9229931640625,3203.812648925781,1,0.000745811250824957
2020-12-24,3703.06005859375,3563.2107958984375,3209.9247497558595,1,0.0035365890047962534
2020-12-28,3735.360107421875,3568.2511962890626,3215.0464501953124,1,0.008722529021144565
2020-12-29,3727.0400390625,3573.1157958984377,3221.7510009765624,1,-0.00222738052560012
2020-12-30,3732.0400390625,3579.2181982421876,3227.765251464844,1,0.0013415471654707467
2020-12-31,3756.070068359375,3585.477197265625,3234.5551013183594,1,0.006438845522919845
2021-01-04,3700.64990234375,3590.778994140625,3241.0114013671873,1,-0.014754827521051062
2021-01-05,3726.860107421875,3596.246396484375,3248.121102294922,1,0.007082595157549276
2021-01-06,3748.139892578125,3601.901396484375,3255.674802246094,1,0.005709842747752214
2021-01-07,3803.7900390625,3609.9577978515626,3262.457102050781,1,0.014847403800101189
2021-01-08,3824.679931640625,3618.6377978515625,3269.2027014160158,1,0.005491862685268911
2021-01-11,3799.610107421875,3629.2093994140623,3275.050401611328,1,-0.006554750898592476
2021-01-12,3801.18994140625,3639.03099609375,3281.3490014648437,1,0.0004157884466327033
2021-01-13,3809.840087890625,3649.8285986328124,3287.264952392578,1,0.0022756417379066196
2021-01-14,3795.5400390625,3659.534599609375,3293.3197021484375,1,-0.0037534511943366766
2021-01-15,3768.25,3667.5164013671874,3299.8084521484375,1,-0.007190027975370938
2021-01-19,3798.909912109375,3674.62580078125,3306.1685021972658,1,0.008136379515524483
2021-01-20,3851.85009765625,3681.4538037109373,3312.984503173828,1,0.013935625421946263
2021-01-21,3853.070068359375,3688.32640625,3318.9314538574217,1,0.0003167233075522802
2021-01-22,3841.469970703125,3694.1458056640627,3324.8417541503904,1,-0.0030106116552376383
2021-01-25,3855.360107421875,3700.3424072265625,3330.368654785156,1,0.0036158389430824833
2021-01-26,3849.6201171875,3705.881611328125,3335.667655029297,1,-0.0014888337468982327
2021-01-27,3750.77001953125,3710.1568115234377,3340.6133557128906,1,-0.025677883699462
2021-01-28,3787.3798828125,3714.2014111328126,3345.3199548339844,1,0.009760625975629766
2021-01-29,3714.239990234375,3715.9480126953126,3349.974354248047,0,-0.019311475173124593
2021-02-01,3773.860107421875,3719.2346142578126,3354.8459045410154,1,0.0
2021-02-02,3826.31005859375,3724.4050146484374,3359.6046545410154,1,0.013898223484416938
2021-02-03,3830.169921875,3729.3710107421875,3364.639704589844,1,0.0010087690809532646
2021-02-04,3871.739990234375,3735.655009765625,3370.315604248047,1,0.010853322230420792
2021-02-05,3886.830078125,3741.8398095703124,3375.753204345703,1,0.003897495164625342
2021-02-08,3915.590087890625,3747.4434130859377,3381.3421545410156,1,0.007399348360373592
2021-02-09,3911.22998046875,3753.0750146484374,3386.7146044921874,1,-0.0011135249921484514
2021-02-10,3909.8798828125,3758.5056103515626,3391.871604003906,1,-0.00034518493235935477
2021-02-11,3916.3798828125,3764.4006103515626,3397.136553955078,1,0.0016624551635393559
2021-02-12,3934.830078125,3769.848212890625,3402.113154296875,1,0.0047110331133788375
2021-02-16,3932.590087890625,3775.119814453125,3407.213955078125,1,-0.0005692724183511411
2021-02-17,3931.330078125,3780.4120166015623,3412.7170556640626,1,-0.0003204020092266724
2021-02-18,3913.969970703125,3784.709013671875,3418.073205566406,1,-0.004415835627354592
2021-02-19,3906.7099609375,3789.004013671875,3423.2645556640623,1,-0.0018548966445751658
2021-02-22,3876.5,3792.489013671875,3428.4049560546873,1,-0.0077328394581538396
2021-02-23,3881.3701171875,3796.6600146484375,3433.405856933594,1,0.0012563181187927874
2021-02-24,3925.429931640625,3801.806611328125,3438.3840063476564,1,0.01135161376597904
2021-02-25,3829.340087890625,3805.1242138671873,3442.879757080078,1,-0.02447880752512621
2021-02-26,3811.14990234375,3808.397412109375,3447.5849060058595,1,-0.004750214169902844
2021-03-01,3901.820068359375,3812.5414111328123,3452.994006347656,1,0.023790763506800205
2021-03-02,3870.2900390625,3815.9238134765624,3458.0829565429685,1,-0.008080851690870694
2021-03-03,3819.719970703125,3817.86861328125,3462.863056640625,1,-0.01306622187199813
2021-03-04,3768.469970703125,3819.049814453125,3466.9358569335936,0,-0.013417213930100202
2021-03-05,3841.93994140625,3821.99021484375,3471.530856933594,1,0.0
2021-03-08,3821.35009765625,3824.6720166015625,3475.7795568847655,0,-0.005359231030161227
2021-03-09,3875.43994140625,3828.380615234375,3480.4142065429687,1,0.0
2021-03-10,3898.81005859375,3832.295615234375,3485.1310070800782,1,0.006030313342701321
2021-03-11,3939.340087890625,3836.37521484375,3489.868857421875,1,0.010395487004435822
2021-03-12,3943.340087890625,3840.7012158203124,3494.404908447266,1,0.0010153984958789497
2021-03-15,3968.93994140625,3845.4392138671874,3499.100958251953,1,0.006491921301497117
2021-03-16,3962.7099609375,3849.57201171875,3503.692957763672,1,-0.0015696837343783798
2021-03-17,3974.1201171875,3855.041416015625,3508.2849084472655,1,0.00287938213053085
2021-03-18,3915.4599609375,3858.8134130859376,3512.4581079101563,1,-0.014760539319459198
2021-03-19,3913.10009765625,3862.1126171875,3516.4092578125,1,-0.0006027039747036333
2021-03-22,3940.590087890625,3864.8486181640624,3520.550457763672,1,0.007025118077311765
2021-03-23,3910.52001953125,3866.565419921875,3524.133408203125,1,-0.007630854183940605
2021-03-24,3889.139892578125,3868.356015625,3527.417158203125,1,-0.00546733601831495
2021-03-25,3909.52001953125,3870.5226171875,3530.9288586425782,1,0.005240265846959469
2021-03-26,3974.5400390625,3873.8166162109374,3534.850859375,1,0.016631202604519668
2021-03-29,3971.090087890625,3877.3276171875,3539.695809326172,1,-0.0008680126852336212
2021-03-30,3958.550048828125,3881.1336181640627,3544.2820092773436,1,-0.0031578329337678124
2021-03-31,3972.889892578125,3884.6132177734376,3548.8135083007815,1,0.0036224990395776757
2021-04-01,4019.8701171875,3887.9736181640624,3553.2891589355468,1,0.011825201774944727
2021-04-05,4077.909912109375,3892.4704150390626,3558.111258544922,1,0.014438226417743616
2021-04-06,4073.93994140625,3897.119814453125,3562.9042578125,1,-0.0009735307519511682
2021-04-07,4079.949951171875,3901.611611328125,3567.8153076171875,1,0.001475232784985625
2021-04-08,4097.169921875,3906.562607421875,3572.7118566894533,1,0.0042206328286402695
2021-04-09,4128.7998046875,3914.123203125,3577.6994055175783,1,0.007719934348738189
2021-04-12,4127.990234375,3920.93541015625,3583.087706298828,1,-0.00019607884876882142
2021-04-13,4141.58984375,3929.4824072265624,3588.37685546875,1,0.0032944868090414303
2021-04-14,4124.66015625,3936.498408203125,3593.9549060058594,1,-0.004087726727828533
2021-04-15,4170.419921875,3943.38060546875,3599.5408056640626,1,0.01109419052516647
2021-04-16,4185.47021484375,3950.486611328125,3604.966706542969,1,0.0036088195555097347
2021-04-19,4163.259765625,3956.3170068359377,3610.2037048339844,1,-0.005306560094486046
2021-04-20,4134.93994140625,3961.2792041015623,3615.2283544921875,1,-0.006802319771775922
2021-04-21,4173.419921875,3966.43580078125,3620.1968542480467,1,0.009306055472153574
2021-04-22,4134.97998046875,3970.91080078125,3625.145153808594,1,-0.009210657476561801
2021-04-23,4180.169921875,3976.3166015625,3630.1963037109376,1,0.010928696540176919
2021-04-26,4187.6201171875,3981.74140625,3635.3741540527344,1,0.001782270924804541
2021-04-27,4186.72021484375,3986.779208984375,3640.3825549316407,1,-0.00021489588801437698
2021-04-28,4183.18017578125,3991.7910107421876,3645.5223559570313,1,-0.0008455399168898481
2021-04-29,4211.47021484375,3997.3938134765626,3650.5921069335936,1,0.006762806734045723
2021-04-30,4181.169921875,4002.7378125,3655.36515625,1,-0.007194706699326425
2021-05-03,4192.66015625,4008.45681640625,3660.250606689453,1,0.002748090747253684
2021-05-04,4164.66015625,4014.22001953125,3664.9502575683596,1,-0.006678337608227225
2021-05-05,4167.58984375,4019.9444140625,3669.5290063476564,1,0.0007034637617677753
2021-05-06,4201.6201171875,4025.4682177734376,3674.250606689453,1,0.008165456466051824
2021-05-07,4232.60009765625,4033.53341796875,3679.033507080078,1,0.007373341616968343
2021-05-10,4188.43017578125,4041.0790234375,3683.7973583984376,1,-0.010435647322188157
2021-05-11,4152.10009765625,4046.0846240234373,3688.4797094726564,1,-0.00867391280271812
2021-05-12,4063.0400390625,4049.9396240234373,3692.597860107422,1,-0.021449400664502738
2021-05-13,4112.5,4055.795224609375,3697.0681604003908,1,0.012173141406923493
2021-05-14,4173.85009765625,4063.9028271484376,3701.6452111816407,1,0.014917956876899785
2021-05-17,4163.2900390625,4070.3298291015626,3706.2305615234377,1,-0.0025300521932207776
2021-05-18,4127.830078125,4076.4594287109376,3710.514111328125,1,-0.008517292959364653
2021-05-19,4115.68017578125,4081.2642333984377,3714.6194616699217,1,-0.002943411456817757
2021-05-20,4159.1201171875,4086.4704345703126,3718.882512207031,1,0.010554741756143349
2021-05-21,4155.85986328125,4090.800830078125,3723.0229614257814,1,-0.0007838806801412357
2021-05-24,4197.0498046875,4095.8750244140624,3727.262410888672,1,0.009911292190138532
2021-05-25,4188.1298828125,4100.258823242188,3731.44666015625,1,-0.0021252837802967495
2021-05-26,4195.990234375,4104.924428710938,3735.6242614746093,1,0.0018768165702687245
2021-05-27,4200.8798828125,4109.459624023438,3739.9602111816407,1,0.0011653145418315525
2021-05-28,4204.10986328125,4115.232622070313,3744.0790100097656,1,0.0007688818911402162
2021-06-01,4202.0400390625,4121.011420898438,3748.222060546875,1,-0.0004923335226864056
2021-06-02,4208.1201171875,4126.362021484375,3752.3984106445314,1,0.0014469348384307246
2021-06-03,4192.85009765625,4132.008623046875,3756.4527111816406,1,-0.0036287033416374515
2021-06-04,4229.89013671875,4138.823627929687,3760.65326171875,1,0.008834095710505974
2021-06-07,4226.52001953125,4145.163627929687,3764.911611328125,1,-0.0007967387044511831
2021-06-08,4227.259765625,4150.218022460937,3769.1203601074217,1,0.00017502486450582388
2021-06-09,4219.5498046875,4155.187216796875,3773.2323095703123,1,-0.0018238673194856947
2021-06-10,4239.18017578125,4160.799819335937,3777.2718103027346,1,0.004652243012262192
2021-06-11,4247.43994140625,4166.2908203125,3781.290909423828,1,0.0019484346695590737
2021-06-14,4255.14990234375,4170.996416015625,3785.173009033203,1,0.0018152018730952513
2021-06-15,4246.58984375,4174.370014648437,3788.9832080078127,1,-0.0020116937805257917
2021-06-16,4223.7001953125,4177.365219726563,3792.561658935547,1,-0.005390124612855707
2021-06-17,4221.85986328125,4180.20341796875,3796.1694079589843,1,-0.00043571559205179966
2021-06-18,4166.4501953125,4181.5890234375,3799.3684094238283,0,-0.013124468779900589
