Date,Close,signalEMA,signalSMA,signalARIMA,signalLSTM,vote_sum,final_signal,market_ret,ret_ema,ret_sma,ret_arima,ret_lstm,ret_ensemble,eq_market,eq_ema,eq_sma,eq_arima,eq_lstm,eq_ensemble
2019-11-08,3093.080078125,1,1,0.0,1.0,3.0,1.0,0.0025606760900243053,0.0025606760900243053,0.0025606760900243053,0.0,0.0025606760900243053,0.0025606760900243053,1.1007716106233572,1.0349830707167256,0.9607326153610842,1.0,1.1329133885587286,1.119675464946019
2019-11-11,3087.010009765625,1,1,0.0,1.0,3.0,1.0,-0.0019624672514313435,-0.0019624672514313435,-0.0019624672514313435,-0.0,-0.0019624672514313435,-0.0019624672514313435,1.0986113823862034,1.0329519503346583,0.9588472090660561,1.0,1.130690083134974,1.1174781385138313
2019-11-12,3091.840087890625,1,1,0.0,1.0,3.0,1.0,0.0015646460846321375,0.0015646460846321375,0.0015646460846321375,0.0,0.0015646460846321375,0.0015646460846321375,1.1003303203841863,1.0345681545593626,0.9603474655974817,1.0,1.1324592129464834,1.1192265963079189
2019-11-13,3094.0400390625,1,1,0.0,1.0,3.0,1.0,0.0007115345908383919,0.0007115345908383919,0.0007115345908383919,0.0,0.0007115345908383919,0.0007115345908383919,1.101113243468488,1.0353042855879113,0.9610307860384784,1.0,1.1332649968492086,1.1200229647461784
2019-11-14,3096.6298828125,1,1,0.0,1.0,3.0,1.0,0.0008370427393644686,0.0008370427393644686,0.0008370427393644686,0.0,0.0008370427393644686,0.0008370427393644686,1.1020349223141515,1.0361708795231956,0.9618352098802376,1.0,1.1342135880865971,1.1209604718367405
2019-11-15,3120.4599609375,1,1,0.0,1.0,3.0,1.0,0.007695488006902673,0.007695488006902673,0.007695488006902673,0.0,0.007695488006902673,0.007695488006902673,1.110515618842008,1.0441447200996683,0.9692370012024877,1.0,1.1429419151509836,1.129586809703972
2019-11-18,3122.030029296875,1,1,0.0,1.0,3.0,1.0,0.0005031528617669423,0.0005031528617669423,0.0005031528617669423,0.0,0.0005031528617669423,0.0005031528617669423,1.1110743779536651,1.0446700845036854,0.9697246755733732,1.0,1.1435169896464252,1.1301551645398888
2019-11-19,3120.179931640625,1,1,0.0,1.0,3.0,1.0,-0.0005925944462060739,-0.0005925944462060739,-0.0005925944462060739,-0.0,-0.0005925944462060739,-0.0005925944462060739,1.1104159614479678,1.0440510188134908,0.9691500221162794,1.0,1.1428393478292185,1.1294854408660313
2019-11-20,3108.4599609375,1,1,0.0,1.0,3.0,1.0,-0.003756184245747196,-0.003756184245747196,-0.003756184245747196,-0.0,-0.003756184245747196,-0.003756184245747196,1.1062450345073507,1.0401293708248673,0.9655097160714408,1.0,1.1385466326754823,1.1252428854472496
2019-11-21,3103.5400390625,1,1,0.0,1.0,3.0,1.0,-0.0015827522106851566,-0.0015827522106851566,-0.0015827522106851566,-0.0,-0.0015827522106851566,-0.0015827522106851566,1.1044941227334246,1.0384831037637958,0.9639815534338907,1.0,1.136744595475647,1.1234619047827503
2019-11-22,3110.2900390625,1,1,0.0,1.0,3.0,1.0,0.0021749356911917594,0.0021749356911917594,0.0021749356911917594,0.0,0.0021749356911917594,0.0021749356911917594,1.1068963264216691,1.0407417377308712,0.9660781513201046,1.0,1.1392169418681164,1.1259053621771566
2019-11-25,3133.639892578125,1,1,0.0,1.0,3.0,1.0,0.007507291353015866,0.007507291353015866,0.007507291353015866,0.0,0.007507291353015866,0.007507291353015866,1.1152061196416996,1.0485548891792609,0.9733307814718475,1.0,1.147769375365012,1.1343578617669434
2019-11-26,3140.52001953125,1,1,0.0,1.0,3.0,1.0,0.0021955703874654287,0.0021955703874654287,0.0021955703874654287,0.0,0.0021955703874654287,0.0021955703874654287,1.1176546331739052,1.050857065243575,0.9754677977128556,1.0,1.150289383817203,1.1368484242970276
2019-11-27,3153.6298828125,1,1,0.0,1.0,3.0,1.0,0.004174424362754614,0.004174424362754614,0.004174424362754614,0.0,0.004174424362754614,0.004174424362754614,1.122320197903772,1.0552437885785004,0.9795398142527107,1.0,1.1550911798452275,1.1415941120561723
2019-11-29,3140.97998046875,1,1,0.0,1.0,3.0,1.0,-0.004011219709926239,-0.004011219709926239,-0.004011219709926239,-0.0,-0.004011219709926239,-0.004011219709926239,1.1178183250050922,1.051010973894977,0.9756106648431228,1.0,1.1504578553378704,1.137014927253157
2019-12-02,3113.8701171875,1,1,0.0,1.0,3.0,1.0,-0.008631020716408422,-0.008631020716408422,-0.008631020716408422,-0.0,-0.008631020716408422,-0.008631020716408422,1.1081704118847922,1.041939676406117,0.9671901489837128,1.0,1.1405282297550945,1.1272013278611692
2019-12-03,3093.199951171875,1,1,0.0,1.0,3.0,1.0,-0.00663809511563529,-0.00663809511563529,-0.00663809511563529,-0.0,-0.00663809511563529,-0.00663809511563529,1.1008142712863682,1.035023181729379,0.9607698487798535,1.0,1.132957294883913,1.1197188582323563
2019-12-04,3112.760009765625,1,1,0.0,1.0,3.0,1.0,0.00632356747139462,0.00632356747139462,0.00632356747139462,0.0,0.00632356747139462,0.00632356747139462,1.1077753446043217,1.0415682206535022,0.9668453417430946,1.0,1.1401216267803203,1.1267994759813815
2019-12-05,3117.429931640625,1,1,0.0,1.0,3.0,1.0,0.0015002511791302187,0.0015002511791302187,0.0015002511791302187,0.0,0.0015002511791302187,0.0015002511791302187,1.1094372858712758,1.0431308346046821,0.9682958526070812,1.0,1.1418320955952492,1.1284899582238659
2019-12-06,3145.909912109375,1,1,0.0,1.0,3.0,1.0,0.009135724328457329,0.009135724328457329,0.009135724328457329,0.0,0.009135724328457329,0.009135724328457329,1.1195727990747077,1.052660590348144,0.977141936584888,1.0,1.152263558849992,1.1387995313896315
2019-12-09,3135.9599609375,1,1,0.0,1.0,3.0,1.0,-0.00316282139344648,-0.00316282139344648,-0.00316282139344648,-0.0,-0.00316282139344648,-0.00316282139344648,1.1160317902742736,1.049331212912953,0.9740514111634236,1.0,1.1486191550151725,1.1351977118689056
2019-12-10,3132.52001953125,1,1,0.0,1.0,3.0,1.0,-0.0010969340964486207,-0.0010969340964486207,-0.0010969340964486207,-0.0,-0.0010969340964486207,-0.0010969340964486207,1.114807576950801,1.048180165727041,0.9729829409588245,1.0,1.1473591955002025,1.1339524747925462
2019-12-11,3141.6298828125,1,1,0.0,1.0,3.0,1.0,0.002908158040315856,0.002908158040315856,0.002908158040315856,0.0,0.002908158040315856,0.002908158040315856,1.1180496135691156,1.0512284393036997,0.9758125291216642,1.0,1.1506958973697268,1.1372501877994503
2019-12-12,3168.570068359375,1,1,0.0,1.0,3.0,1.0,0.008575225775086182,0.008575225775086182,0.008575225775086182,0.0,0.008575225775086182,0.008575225775086182,1.1276371414332187,1.0602429605119204,0.9841803418730403,1.0,1.1605633744881376,1.1470023649225898
2019-12-13,3168.800048828125,1,1,0.0,1.0,3.0,1.0,7.258178414493166e-05,7.258178414493166e-05,7.258178414493166e-05,0.0,7.258178414493166e-05,7.258178414493166e-05,1.127718987348812,1.0603199148376214,0.9842517754381738,1.0,1.1606476102484713,1.1470856164006542
2019-12-16,3191.449951171875,1,1,0.0,1.0,3.0,1.0,0.007147785279833618,0.007147785279833618,0.007147785279833618,0.0,0.007147785279833618,0.007147785279833618,1.1357796805263727,1.0678988539168122,0.9912869957903009,1.0,1.1689436701520795,1.1552847380842717
2019-12-17,3192.52001953125,1,1,0.0,1.0,3.0,1.0,0.00033529222633799094,0.00033529222633799094,0.00033529222633799094,0.0,0.00033529222633799094,0.00033529222633799094,1.1361604986240859,1.0682569121010457,0.9916193666140594,1.0,1.1693356078777084,1.1556720960761582
2019-12-18,3191.139892578125,1,1,0.0,1.0,3.0,1.0,-0.00043230017186479675,-0.00043230017186479675,-0.00043230017186479675,-0.0,-0.00043230017186479675,-0.00043230017186479675,1.1356693362452648,1.0677951044543486,0.9911906893914476,1.0,1.1688301038934552,1.155172498830405
2019-12-19,3205.3701171875,1,1,0.0,1.0,3.0,1.0,0.004459292004863613,0.004459292004863613,0.004459292004863613,0.0,0.004459292004863613,0.004459292004863613,1.140733617436552,1.0725567146264743,0.9956106981079461,1.0,1.1740422586307913,1.1603237503186778
2019-12-20,3221.219970703125,1,1,0.0,1.0,3.0,1.0,0.004944781081796634,0.004944781081796634,0.004944781081796634,0.0,0.004944781081796634,0.004944781081796634,1.1463742954474219,1.0778602727781132,1.0005337750527847,1.0,1.1798476405804985,1.1660612972480129
2019-12-23,3224.010009765625,1,1,0.0,1.0,3.0,1.0,0.0008661436002121992,0.0008661436002121992,0.0008661436002121992,0.0,0.0008661436002121992,0.0008661436002121992,1.1473672202068714,1.078793854555303,1.0014003809788428,1.0,1.1808695580636128,1.1670712737780793
2019-12-24,3223.3798828125,1,1,0.0,1.0,3.0,1.0,-0.00019544819997963092,-0.00019544819997963092,-0.00019544819997963092,-0.0,-0.00019544819997963092,-0.00019544819997963092,1.1471429693489663,1.078583006238281,1.0012046590769215,1.0,1.1806387592340786,1.1668431717983714
2019-12-26,3239.909912109375,1,1,0.0,1.0,3.0,1.0,0.005128166675301138,0.005128166675301138,0.005128166675301138,0.0,0.005128166675301138,0.005128166675301138,1.1530257096961878,1.0841141596674184,1.006339003444756,1.0,1.1866932715747516,1.1728269380672904
2019-12-27,3240.02001953125,1,1,0.0,1.0,3.0,1.0,3.398471712534601e-05,3.398471712534601e-05,3.398471712534601e-05,0.0,3.398471712534601e-05,3.398471712534601e-05,1.15306489494877,1.0841510029804664,1.0063732035911201,1.0,1.1867336010099006,1.1728667962590176
2019-12-30,3221.2900390625,1,1,0.0,1.0,3.0,1.0,-0.005780822450430323,-0.005780822450430323,-0.005780822450430323,-0.0,-0.005780822450430323,-0.005780822450430323,1.146399231517247,1.0778837185227803,1.000555538782289,1.0,1.1798733047665024,1.1660866615518393
2019-12-31,3230.780029296875,1,1,0.0,1.0,3.0,1.0,0.0029460216619106028,0.0029460216619106028,0.0029460216619106028,0.0,0.0029460216619106028,0.0029460216619106028,1.1497765484864946,1.0810591873065691,1.0035031970734865,1.0,1.1833492370806546,1.169521978116436
2020-01-02,3257.85009765625,1,1,0.0,1.0,3.0,1.0,0.008378802677341701,0.008378802677341701,0.008378802677341701,0.0,0.008378802677341701,0.008378802677341701,1.1594102993092978,1.0901171689195384,1.0119113523478467,1.0,1.1932642868365364,1.179321171997888
2020-01-03,3234.85009765625,1,1,0.0,1.0,3.0,1.0,-0.007059870562045378,-0.007059870562045378,-0.007059870562045378,-0.0,-0.007059870562045378,-0.007059870562045378,1.1512250126678718,1.082421082809503,1.0047673891800066,1.0,1.1848399954251592,1.1709953171725032
2020-01-06,3246.280029296875,1,1,0.0,1.0,3.0,1.0,0.0035333728907271933,0.0035333728907271933,0.0035333728907271933,0.0,0.0035333728907271933,0.0035333728907271933,1.1552927199187595,1.0862456801198537,1.008317607034422,1.0,1.1890264769448438,1.175132880281369
2020-01-07,3237.179931640625,1,1,0.0,1.0,3.0,1.0,-0.0028032386528962228,-0.0028032386528962228,-0.0028032386528962228,-0.0,-0.0028032386528962228,-0.0028032386528962228,1.1520541587108737,1.0832006742428002,1.0054910521439873,1.0,1.185693351965355,1.171838702369075
2020-01-08,3253.050048828125,1,1,0.0,1.0,3.0,1.0,0.004902451368978156,0.004902451368978156,0.004902451368978156,0.0,0.004902451368978156,0.004902451368978156,1.1577020481983828,1.08851101287112,1.0104204231290659,1.0,1.1915061559618858,1.177583584619726
2020-01-09,3274.699951171875,1,1,0.0,1.0,3.0,1.0,0.006655262605488987,0.006655262605488987,0.006655262605488987,0.0,0.006655262605488987,0.006655262605488987,1.1654068593480555,1.095755339510744,1.0171450363869392,1.0,1.199435942325869,1.1854207126152834
2020-01-10,3265.35009765625,1,1,0.0,1.0,3.0,1.0,-0.002855178689662563,-0.002855178689662563,-0.002855178689662563,-0.0,-0.002855178689662563,-0.002855178689662563,1.1620794145184583,1.0926267622162888,1.0142409055547512,1.0,1.1960113383837248,1.1820361246583395
2020-01-13,3288.1298828125,1,1,0.0,1.0,3.0,1.0,0.006976215252569862,0.006976215252569862,0.006976215252569862,0.0,0.006976215252569862,0.006976215252569862,1.1701863306547193,1.1002491617002281,1.0213164684298626,1.0,1.2043549709248038,1.1902822631002696
2020-01-14,3283.14990234375,1,1,0.0,1.0,3.0,1.0,-0.001514532772802224,-0.001514532772802224,-0.001514532772802224,-0.0,-0.001514532772802224,-0.001514532772802224,1.1684140451066576,1.098582798286585,1.019769651167023,1.0,1.202530935851251,1.188479541603919
2020-01-15,3289.2900390625,1,1,0.0,1.0,3.0,1.0,0.0018701968845122874,0.0018701968845122874,0.0018701968845122874,0.0,0.0018701968845122874,0.0018701968845122874,1.1705992094136364,1.1006373644133194,1.0216768211915557,1.0,1.2047799054610098,1.1907022323399334
2020-01-16,3316.81005859375,1,1,0.0,1.0,3.0,1.0,0.00836655302646827,0.00836655302646827,0.00836655302646827,0.0,0.00836655302646827,0.00836655302646827,1.1803930897719375,1.1098459052855958,1.0302247344919684,1.0,1.2148597604252727,1.2006643057055397
2020-01-17,3329.6201171875,1,1,0.0,1.0,3.0,1.0,0.003862162248501333,0.003862162248501333,0.003862162248501333,0.0,0.003862162248501333,0.003862162248501333,1.1849519594016464,1.1141323102426437,1.0342036295689956,1.0,1.2195517459292105,1.2053014660601586
2020-01-21,3320.7900390625,1,1,0.0,1.0,3.0,1.0,-0.0026519776473655776,-0.0026519776473655776,-0.0026519776473655776,-0.0,-0.0026519776473655776,-0.0026519776473655776,1.1818094932921113,1.1111776562596725,1.0314609446605543,1.0,1.2163175219592006,1.2021050335138301
2020-01-22,3321.75,1,1,0.0,1.0,3.0,1.0,0.0002890760711180551,0.0002890760711180551,0.0002890760711180551,0.0,0.0002890760711180551,0.0002890760711180551,1.1821511261372422,1.1114988711308582,1.0317591153379484,1.0,1.2166691302496806,1.2024525333139895
2020-01-23,3325.5400390625,1,1,0.0,1.0,3.0,1.0,0.0011409766124783616,0.0011409766124783616,0.0011409766124783616,0.0,0.0011409766124783616,0.0011409766124783616,1.1834999329245797,1.1127670653476147,1.0329363283582604,1.0,1.21805732127242,1.203824503532116
2020-01-24,3295.469970703125,1,1,0.0,1.0,3.0,1.0,-0.009042160974207403,-0.009042160974207403,-0.009042160974207403,-0.0,-0.009042160974207403,-0.009042160974207403,1.172798536018112,1.1027052464159453,1.0235963518011384,1.0,1.2070434508976629,1.1929393285864833
2020-01-27,3243.6298828125,1,1,0.0,1.0,3.0,1.0,-0.015730711659182384,-0.015730711659182384,-0.015730711659182384,-0.0,-0.015730711659182384,-0.015730711659182384,1.1543495804136998,1.0853589081395083,1.0074944527355636,1.0,1.1880557984114872,1.1741735439815908
2020-01-28,3276.239990234375,1,1,0.0,1.0,3.0,1.0,0.010053584595046017,0.010053584595046017,0.010053584595046017,0.0,0.010053584595046017,0.010053584595046017,1.1659549315726447,1.0962706557384756,1.0176233834451802,1.0,1.200000017884452,1.1859781970352747
2020-01-29,3273.39990234375,1,1,0.0,1.0,3.0,1.0,-0.0008668741908683941,-0.0008668741908683941,-0.0008668741908683941,-0.0,-0.0008668741908683941,-0.0008668741908683941,1.1649441953347486,1.0953203270008096,1.0167412319980473,1.0,1.1989597688399065,1.1849501031453322
2020-01-30,3283.659912109375,1,1,0.0,1.0,3.0,1.0,0.003134358792605374,0.003134358792605374,0.003134358792605374,0.0,0.003134358792605374,0.003134358792605374,1.1685955484162907,1.098753453898464,1.0199280638183648,1.0,1.2027177389333499,1.1886641619199245
2020-01-31,3225.52001953125,1,1,0.0,1.0,3.0,1.0,-0.01770582037552626,-0.01770582037552626,-0.01770582037552626,-0.0,-0.01770582037552626,-0.01770582037552626,1.1479046055443922,1.0792991226067488,1.0018694007244384,1.0,1.181422634685337,1.1676178877821448
2020-02-03,3248.919921875,1,1,0.0,1.0,3.0,1.0,0.007254613892351713,0.007254613892351713,0.007254613892351713,0.0,0.007254613892351713,0.007254613892351713,1.156232210242869,1.0871290210156146,1.009137576397256,1.0,1.189993399743664,1.1760885047318075
2020-02-04,3297.590087890625,1,1,0.0,1.0,3.0,1.0,0.014980414164082134,0.014980414164082134,0.014980414164082134,0.0,0.014980414164082134,0.014980414164082134,1.1735530476221594,1.1034146640002216,1.024254875240225,1.0,1.2078199937243483,1.193706797626306
2020-02-05,3334.68994140625,1,1,0.0,1.0,3.0,1.0,0.01125059589785371,0.01125059589785371,0.01125059589785371,0.0,0.01125059589785371,0.01125059589785371,1.186756218725651,1.115828736492654,1.0357783529379594,1.0,1.2214086883910893,1.2071367104269206
2020-02-06,3345.780029296875,1,1,0.0,1.0,3.0,1.0,0.003325672876785646,0.003325672876785646,0.003325672876785646,0.0,0.003325672876785646,0.003325672876785646,1.1907029816936237,1.1195396178567456,1.039223012912687,1.0,1.225470694137542,1.2111512522433596
2020-02-07,3327.7099609375,1,1,0.0,1.0,3.0,1.0,-0.005400853672730133,-0.005400853672730133,-0.005400853672730133,-0.0,-0.005400853672730133,-0.005400853672730133,1.184272169121813,1.113493148199877,1.0336103214866117,1.0,1.218852106238286,1.2046100015544494
2020-02-10,3352.090087890625,1,1,0.0,1.0,3.0,1.0,0.007326397804890528,0.007326397804890528,0.007326397804890528,0.0,0.007326397804890528,0.007326397804890528,1.1929486181420599,1.1216510419566093,1.0411829618770634,1.0,1.2277819016339164,1.2134354536255871
2020-02-11,3357.75,1,1,0.0,1.0,3.0,1.0,0.0016884725532351208,0.0016884725532351208,0.0016884725532351208,0.0,0.0016884725532351208,0.0016884725532351208,1.1949628791412126,1.1235449189552607,1.0429409707310888,1.0,1.229854977676184,1.2154843060841563
2020-02-12,3379.449951171875,1,1,0.0,1.0,3.0,1.0,0.006462646466197652,0.006462646466197652,0.006462646466197652,0.0,0.006462646466197652,0.006462646466197652,1.2026855017693319,1.1308059925553613,1.0496811295100368,1.0,1.2378030956015986,1.2233395514395897
2020-02-13,3373.93994140625,1,1,0.0,1.0,3.0,1.0,-0.0016304457368023773,-0.0016304457368023773,-0.0016304457368023773,-0.0,-0.0016304457368023773,-0.0016304457368023773,1.200724588320258,1.128962274745649,1.0479696813874253,1.0,1.2357849248213741,1.2213449626832833
2020-02-14,3380.159912109375,1,1,0.0,1.0,3.0,1.0,0.0018435333204338544,0.0018435333204338544,0.0018435333204338544,0.0,0.0018435333204338544,0.0018435333204338544,1.2029381641074905,1.1310435543166553,1.0499016484138675,1.0,1.2380631355071723,1.223596552817734
2020-02-18,3370.2900390625,1,1,0.0,1.0,3.0,1.0,-0.002919942636890105,-0.002919942636890105,-0.002919942636890105,-0.0,-0.002919942636890105,-0.002919942636890105,1.1994256536725707,1.1277409720182263,1.0468359958261226,1.0,1.234448062170643,1.2200237210728098
2020-02-19,3386.14990234375,1,1,0.0,1.0,3.0,1.0,0.004705785881164548,0.004705785881164548,0.004705785881164548,0.0,0.004705785881164548,0.004705785881164548,1.2050698939791296,1.1330478795619605,1.0517621818751761,1.0,1.2402571104326365,1.22576489147412
2020-02-20,3373.22998046875,1,1,0.0,1.0,3.0,1.0,-0.00381551976362815,-0.00381551976362815,-0.00381551976362815,-0.0,-0.00381551976362815,-0.00381551976362815,1.2004719259820988,1.128724712984355,1.0477491624835946,1.0,1.2355248849158005,1.2210879613051389
2020-02-21,3337.75,1,1,0.0,1.0,3.0,1.0,-0.01051810302712286,-0.01051810302712286,-0.01051810302712286,-0.0,-0.01051810302712286,-0.01051810302712286,1.1878452385834506,1.1168526701639259,1.0367288288460106,1.0,1.222529506883682,1.208244432322952
2020-02-24,3225.889892578125,0,0,0.0,1.0,1.0,1.0,-0.03351362667122315,-0.03351362667122315,-0.03351362667122315,-0.0,-0.03351362667122315,-0.03351362667122315,1.1480362367143748,1.0794228867292934,1.001984285916771,1.0,1.1815581093954277,1.1677517794904966
2020-02-25,3128.2099609375,0,0,0.0,1.0,1.0,1.0,-0.030279995565056117,-0.0,-0.0,-0.0,-0.030279995565056117,-0.030279995565056117,1.1132737045581398,1.0794228867292934,1.001984285916771,1.0,1.145780535083078,1.1323922607864378
2020-02-26,3116.389892578125,0,0,0.0,1.0,1.0,1.0,-0.0037785406053220116,-0.0,-0.0,-0.0,-0.0037785406053220116,-0.0037785406053220116,1.1090671546606297,1.0794228867292934,1.001984285916771,1.0,1.1414511568064791,1.128113470647904
2020-02-27,2978.760009765625,0,0,0.0,1.0,1.0,1.0,-0.04416324258407911,-0.0,-0.0,-0.0,-0.04416324258407911,-0.04416324258407911,1.060087152867318,1.0794228867292934,1.001984285916771,1.0,1.0910409724705568,1.0782923217813132
2020-02-28,2954.219970703125,0,0,0.0,1.0,1.0,1.0,-0.008238340444361891,-0.0,-0.0,-0.0,-0.008238340444361891,-0.008238340444361891,1.0513537940013027,1.0794228867292934,1.001984285916771,1.0,1.0820526055005966,1.0694089825359372
2020-03-02,3090.22998046875,0,0,0.0,1.0,1.0,1.0,0.046039229006110016,0.0,0.0,0.0,0.046039229006110016,0.046039229006110016,1.0997573120897712,1.0794228867292934,1.001984285916771,1.0,1.1318694732018966,1.1186437475841002
2020-03-03,3003.3701171875,0,0,0.0,1.0,1.0,1.0,-0.028107896121075893,-0.0,-0.0,-0.0,-0.028107896121075893,-0.028107896121075893,1.0688454478031584,1.0794228867292934,1.001984285916771,1.0,1.1000550036265209,1.0872010253305153
2020-03-04,3130.1201171875,0,0,0.0,1.0,1.0,1.0,0.04220259077449118,0.0,0.0,0.0,0.04220259077449118,0.04220259077449118,1.1139534948379728,1.0794228867292934,1.001984285916771,1.0,1.1464801747740023,1.1330837252921462
2020-03-05,3023.93994140625,0,0,0.0,1.0,1.0,1.0,-0.033922077046888544,-0.0,-0.0,-0.0,-0.033922077046888544,-0.033922077046888544,1.0761658785594284,1.0794228867292934,1.001984285916771,1.0,1.1075891859525884,1.0946471718622106
2020-03-06,2972.3701171875,0,0,0.0,1.0,1.0,1.0,-0.01705385200037013,-0.0,-0.0,-0.0,-0.01705385200037013,-0.01705385200037013,1.0578131049386277,1.0794228867292934,1.001984285916771,1.0,1.0887005238981424,1.0759792210006487
2020-03-09,2746.56005859375,0,0,0.0,1.0,1.0,1.0,-0.07596969747745097,-0.0,-0.0,-0.0,-0.07596969747745097,-0.07596969747745097,0.977451363368757,1.0794228867292934,1.001984285916771,1.0,1.0059922744540581,0.994237405089206
2020-03-10,2882.22998046875,0,0,0.0,1.0,1.0,1.0,0.04939630628156144,0.0,0.0,0.0,0.04939630628156144,0.04939630628156144,1.02573385028905,1.0794228867292934,1.001984285916771,1.0,1.0556845769598755,1.0433490604675772
2020-03-11,2741.3798828125,0,0,0.0,1.0,1.0,1.0,-0.048868445131273974,-0.0,-0.0,-0.0,-0.048868445131273974,-0.048868445131273974,0.9756078319069093,1.0794228867292934,1.001984285916771,1.0,1.0040949131347796,0.9923622141533512
2020-03-12,2480.639892578125,0,0,0.0,1.0,1.0,1.0,-0.09511268097833658,-0.0,-0.0,-0.0,-0.09511268097833658,-0.09511268097833658,0.8828151554307808,1.0794228867292934,1.001984285916771,1.0,0.9085927539898208,0.8979759834636278
2020-03-13,2711.02001953125,0,0,0.0,1.0,1.0,1.0,0.09287124972971839,0.0,0.0,0.0,0.09287124972971839,0.09287124972971839,0.964803302195973,1.0794228867292934,1.001984285916771,1.0,0.992974898548222,0.9813721352751679
2020-03-16,2386.1298828125,0,0,0.0,1.0,1.0,1.0,-0.11984055240393443,-0.0,-0.0,-0.0,-0.11984055240393443,-0.11984055240393443,0.8491807414996675,1.0794228867292934,1.001984285916771,1.0,0.8739762381829623,0.8637639564699631
2020-03-17,2529.18994140625,0,0,0.0,1.0,1.0,1.0,0.05995484974402432,0.0,0.0,0.0,0.05995484974402432,0.05995484974402432,0.9000932452617992,1.0794228867292934,1.001984285916771,1.0,0.9263753522230694,0.9155507946944237
2020-03-18,2398.10009765625,0,0,0.0,1.0,1.0,1.0,-0.051830762729157875,-0.0,-0.0,-0.0,-0.051830762729157875,-0.051830762729157875,0.8534407258325172,1.0794228867292934,1.001984285916771,1.0,0.8783606111438554,0.8680970986881251
2020-03-19,2409.389892578125,0,0,0.0,1.0,1.0,1.0,0.0047078080405855705,0.0,0.0,0.0,0.0047078080405855705,0.0047078080405855705,0.8574585609437547,1.0794228867292934,1.001984285916771,1.0,0.8824957642915321,0.8721839331893381
2020-03-20,2304.919921875,0,0,0.0,1.0,1.0,1.0,-0.04335951230846191,-0.0,-0.0,-0.0,-0.04335951230846191,-0.04335951230846191,0.8202795759165179,1.0794228867292934,1.001984285916771,1.0,0.8442311783375679,0.8343664632029723
2020-03-23,2237.39990234375,0,0,0.0,1.0,1.0,1.0,-0.02929386782180443,-0.0,-0.0,-0.0,-0.02929386782180443,-0.02929386782180443,0.7962504144426936,1.0794228867292934,1.001984285916771,1.0,0.819500381788301,0.809924642314958
2020-03-24,2447.330078125,0,0,0.0,1.0,1.0,1.0,0.09382773976227554,0.0,0.0,0.0,0.09382773976227554,0.09382773976227554,0.8709607911146268,1.0794228867292934,1.001984285916771,1.0,0.8963922503458192,0.8859180408811399
2020-03-25,2475.56005859375,0,0,0.0,1.0,1.0,1.0,0.011535011448221999,0.0,0.0,0.0,0.011535011448221999,0.011535011448221999,0.8810073338110864,1.0794228867292934,1.001984285916771,1.0,0.9067321452156557,0.8961371156248903
2020-03-26,2630.070068359375,0,0,0.0,1.0,1.0,1.0,0.062414163303876835,0.0,0.0,0.0,0.062414163303876835,0.062414163303876835,0.9359946694154847,1.0794228867292934,1.001984285916771,1.0,0.9633250734000202,0.9520687639021673
2020-03-27,2541.469970703125,0,0,0.0,1.0,1.0,1.0,-0.033687352562252526,-0.0,-0.0,-0.0,-0.033687352562252526,-0.033687352562252526,0.9044634869904963,1.0794228867292934,1.001984285916771,1.0,0.9308732020203359,0.919996087789087
2020-03-30,2626.64990234375,0,0,0.0,1.0,1.0,1.0,0.03351600948370015,0.0,0.0,0.0,0.03351600948370015,0.03351600948370015,0.9347774937981302,1.0794228867292934,1.001984285916771,1.0,0.9620723570873717,0.9508306853923931
2020-03-31,2584.590087890625,0,0,0.0,1.0,1.0,1.0,-0.016012721914555605,-0.0,-0.0,-0.0,-0.016012721914555605,-0.016012721914555605,0.9198091617379556,1.0794228867292934,1.001984285916771,1.0,0.9466669599716506,0.9356052980393784
2020-04-01,2470.5,0,0,0.0,1.0,1.0,1.0,-0.04414243033166543,-0.0,-0.0,-0.0,-0.04414243033166543,-0.04414243033166543,0.8792065498975102,1.0794228867292934,1.001984285916771,1.0,0.9048787796438126,0.8943054063527381
2020-04-02,2526.89990234375,0,0,0.0,1.0,1.0,1.0,0.02282934723487151,0.0,0.0,0.0,0.02282934723487151,0.02282934723487151,0.8992782615162939,1.0794228867292934,1.001984285916771,1.0,0.925536571509768,0.9147218150083877
2020-04-03,2488.64990234375,0,0,0.0,1.0,1.0,1.0,-0.015137125124949469,-0.0,-0.0,-0.0,-0.015137125124949469,-0.015137125124949469,0.8856657739495747,1.0794228867292934,1.001984285916771,1.0,0.9115266086191078,0.9008755564400849
2020-04-06,2663.679931640625,0,0,0.0,1.0,1.0,1.0,0.07033131865275055,0.0,0.0,0.0,0.07033131865275055,0.07033131865275055,0.9479558157170571,1.0794228867292934,1.001984285916771,1.0,0.9756354769903594,0.9642353222665464
2020-04-07,2659.409912109375,0,0,0.0,1.0,1.0,1.0,-0.0016030527844311804,-0.0,-0.0,-0.0,-0.0016030527844311804,-0.0016030527844311804,0.9464361925071542,1.0794228867292934,1.001984285916771,1.0,0.9740714818223801,0.9626896021483401
2020-04-08,2749.97998046875,0,0,0.0,1.0,1.0,1.0,0.03405645287963033,0.0,0.0,0.0,0.03405645287963033,0.03405645287963033,0.9786684521008508,1.0794228867292934,1.001984285916771,1.0,1.0072449013444558,0.9954753952216151
