Date,Actual_Close,Pred_Close,pred_ret,signal
2023-02-03,152.20378,136.77605,-0.07943575,-1
2023-02-06,149.47496,137.78502,-0.094733275,-1
2023-02-07,152.35158,138.71504,-0.07198475,-1
2023-02-08,149.66214,139.69322,-0.083086476,-1
2023-02-09,148.62775,140.52074,-0.061080266,-1
2023-02-10,148.99281,141.19313,-0.050021723,-1
2023-02-13,151.79489,141.76982,-0.048478793,-1
2023-02-14,151.15356,142.38486,-0.06199177,-1
2023-02-15,153.25511,142.94882,-0.05428084,-1
2023-02-16,151.65674,143.54852,-0.06333615,-1
2023-02-17,150.51222,144.05933,-0.050096106,-1
2023-02-21,146.49661,144.45427,-0.040248908,-1
2023-02-22,146.92088,144.60066,-0.01294194,0
2023-02-23,147.40428,144.64186,-0.015511901,0
2023-02-24,144.75026,144.64304,-0.018732466,0
2023-02-27,145.94409,144.50505,-0.0016940124,0
2023-02-28,145.44092,144.36026,-0.010852318,0
2023-03-01,143.36896,144.19115,-0.008592982,0
2023-03-02,143.96095,143.92921,0.0039077983,0
2023-03-03,149.01257,143.66397,-0.002062933,0
2023-03-06,151.77513,143.62398,-0.03616202,-1
2023-03-07,149.57495,143.80249,-0.052529298,-1
2023-03-08,150.82797,143.98204,-0.037392028,-1
2023-03-09,148.57845,144.21718,-0.043830026,-1
2023-03-10,146.51636,144.37067,-0.028320251,-1
2023-03-13,148.46002,144.39502,-0.014478506,0
2023-03-14,150.55171,144.44225,-0.02706302,-1
2023-03-15,150.94638,144.58061,-0.039661456,-1
2023-03-16,153.76814,144.76788,-0.040931735,-1
2023-03-17,152.9295,145.0903,-0.056434583,-1
2023-03-20,155.29745,145.42116,-0.04909678,-1
2023-03-21,157.15234,145.84459,-0.060869418,-1
2023-03-22,155.72173,146.36568,-0.06863828,-1
2023-03-23,156.80699,146.84415,-0.05700925,-1
2023-03-24,158.1094,147.3285,-0.06044683,-1
2023-03-27,156.16574,147.84291,-0.06493285,-1
2023-03-28,155.54413,148.25961,-0.05062652,-1
2023-03-29,158.62244,148.58527,-0.04473883,-1
2023-03-30,160.19121,148.97894,-0.06079527,-1
2023-03-31,162.69728,149.4412,-0.0671074,-1
2023-04-03,163.9503,150.01364,-0.077958524,-1
2023-04-04,163.41751,150.65674,-0.08108289,-1
2023-04-05,161.57253,151.27641,-0.07429496,-1
2023-04-06,162.4605,151.77766,-0.06062207,-1
2023-04-10,159.86562,152.23627,-0.062933624,-1
2023-04-11,158.65202,152.53706,-0.045841955,-1
2023-04-12,157.96138,152.69887,-0.03752335,-1
2023-04-13,163.34846,152.75487,-0.03296067,-1
2023-04-14,163.00313,152.97812,-0.06348603,-1
2023-04-17,163.02287,153.23946,-0.05989868,-1
2023-04-18,164.24632,153.50804,-0.05836501,-1
2023-04-19,165.39082,153.81763,-0.06349424,-1
2023-04-20,164.42389,154.17534,-0.06781201,-1
2023-04-21,162.81569,154.49515,-0.06038503,-1
2023-04-24,163.12152,154.7163,-0.049745794,-1
2023-04-25,161.58235,154.89401,-0.05043791,-1
2023-04-26,161.57253,154.97475,-0.04089311,-1
2023-04-27,166.16039,155.00575,-0.04064288,-1
2023-04-28,167.4134,155.19804,-0.06597446,-1
2023-05-01,167.32462,155.49655,-0.0711822,-1
2023-05-02,166.28867,155.82545,-0.06872366,-1
2023-05-03,165.2132,156.11148,-0.061201915,-1
2023-05-04,163.57538,156.32127,-0.053820893,-1
2023-05-05,171.25148,156.41788,-0.043756593,-1
2023-05-08,171.18237,156.77254,-0.08454784,-1
2023-05-09,169.47551,157.20834,-0.08163241,-1
2023-05-10,171.24161,157.59286,-0.070114225,-1
2023-05-11,171.42908,158.01102,-0.077262715,-1
2023-05-12,170.50035,158.42607,-0.07585064,-1
2023-05-15,170.00635,158.77899,-0.068746835,-1
2023-05-16,170.00635,159.06497,-0.06435863,-1
2023-05-17,170.6189,159.30312,-0.06295784,-1
2023-05-18,172.95058,159.52834,-0.06500195,-1
2023-05-19,173.05925,159.82648,-0.07588353,-1
2023-05-22,172.11081,160.1409,-0.07464698,-1
2023-05-23,169.50244,160.40787,-0.067996554,-1
2023-05-24,169.77908,160.53445,-0.052907716,-1
2023-05-25,170.91533,160.60342,-0.054044697,-1
2023-05-26,173.32603,160.68343,-0.059865333,-1
2023-05-30,175.17358,160.8567,-0.07194147,-1
2023-05-31,175.1242,161.13313,-0.08015165,-1
2023-06-01,177.93015,161.43852,-0.07814845,-1
2023-06-02,178.77985,161.8566,-0.09033628,-1
2023-06-05,177.42627,162.33421,-0.09198818,-1
2023-06-06,177.06068,162.75978,-0.08266244,-1
2023-06-07,175.68738,163.1275,-0.078691565,-1
2023-06-08,178.40437,163.39282,-0.069979735,-1
2023-06-09,178.78972,163.70535,-0.08239159,-1
2023-06-12,181.58574,164.02933,-0.08255727,-1
2023-06-13,181.11153,164.451,-0.09436168,-1
2023-06-14,181.7438,164.86989,-0.08967755,-1
2023-06-15,183.77914,165.29172,-0.09052351,-1
2023-06-16,182.70224,165.77112,-0.097987324,-1
2023-06-20,182.79114,166.20326,-0.09030528,-1
2023-06-21,181.75372,166.59563,-0.08860118,-1
2023-06-22,184.75728,166.90512,-0.08169628,-1
2023-06-23,184.4411,167.27788,-0.094607376,-1
2023-06-26,183.04802,167.63768,-0.09110454,-1
2023-06-27,185.80455,167.91675,-0.08266285,-1
2023-06-28,186.98029,168.2534,-0.094460264,-1
2023-06-29,187.31621,168.63593,-0.09810853,-1
2023-06-30,191.64369,169.02876,-0.097628735,-1
2023-07-03,190.15181,169.57341,-0.1151631,-1
2023-07-05,189.03532,170.09012,-0.10550355,-1
2023-07-06,189.50958,170.52669,-0.09791099,-1
2023-07-07,188.39313,170.92227,-0.09808111,-1
2023-07-10,186.34796,171.22984,-0.09110356,-1
2023-07-11,185.82431,171.39992,-0.08021576,-1
2023-07-12,187.49405,171.47763,-0.07720561,-1
2023-07-13,188.25482,171.56981,-0.08493198,-1
2023-07-14,188.403,171.68555,-0.08801514,-1
2023-07-17,191.66344,171.80827,-0.08808101,-1
2023-07-18,191.40656,172.05316,-0.1023162,-1
2023-07-19,192.76015,172.32361,-0.0996985,-1
2023-07-20,190.81378,172.64555,-0.10435037,-1
2023-07-21,189.63803,172.89612,-0.09390131,-1
2023-07-24,190.43832,173.05939,-0.08742257,-1
2023-07-25,191.29787,173.2053,-0.09049133,-1
2023-07-26,192.16731,173.36377,-0.09374959,-1
2023-07-27,190.90268,173.5491,-0.09688541,-1
2023-07-28,193.48137,173.68527,-0.09018945,-1
2023-07-31,194.09393,173.89302,-0.10124152,-1
2023-08-01,193.264,174.13885,-0.10281145,-1
2023-08-02,190.27032,174.35574,-0.09783645,-1
2023-08-03,188.87726,174.43462,-0.08322742,-1
2023-08-04,179.80734,174.39774,-0.07666102,-1
2023-08-07,176.70502,173.95985,-0.032520853,-1
2023-08-08,177.64362,173.25595,-0.01951878,0
2023-08-09,176.05295,172.50027,-0.028953142,-1
2023-08-10,175.83557,171.68832,-0.024791542,-1
2023-08-11,175.89493,170.88467,-0.028156403,-1
2023-08-14,177.54715,170.12894,-0.032780886,-1
2023-08-15,175.55855,169.501,-0.045318343,-1
2023-08-16,174.68793,168.88667,-0.0380037,-1
2023-08-17,172.14534,168.28593,-0.03664817,-1
2023-08-18,172.63011,167.62788,-0.026242105,-1
2023-08-21,173.96571,167.00505,-0.032584473,-1
2023-08-22,175.34088,166.48454,-0.043003708,-1
2023-08-23,179.1894,166.09352,-0.05273933,-1
2023-08-24,174.49995,165.93803,-0.073951766,-1
2023-08-25,176.70619,165.71133,-0.0503646,-1
2023-08-28,178.26933,165.56859,-0.06302894,-1
2023-08-29,182.15749,165.53238,-0.07144781,-1
2023-08-30,185.64984,165.70204,-0.09033636,-1
2023-08-31,185.8675,166.09264,-0.105344586,-1
2023-09-01,187.44054,166.57153,-0.103815675,-1
2023-09-05,187.67798,167.13312,-0.10834059,-1
2023-09-06,180.96037,167.71184,-0.106385104,-1
2023-09-07,175.66737,168.00395,-0.07159811,-1
2023-09-08,176.28078,167.9529,-0.043915257,-1
2023-09-11,177.44821,167.77422,-0.048255753,-1
2023-09-12,174.4208,167.58083,-0.05560713,-1
2023-09-13,172.3531,167.2622,-0.04104212,-1
2023-09-14,173.86678,166.82385,-0.03208095,-1
2023-09-15,173.14458,166.41394,-0.042865206,-1
2023-09-18,176.07301,166.0037,-0.041242324,-1
2023-09-19,177.16129,165.73288,-0.058726396,-1
2023-09-20,173.61946,165.57936,-0.06537503,-1
2023-09-21,172.07608,165.34901,-0.04763548,-1
2023-09-22,172.92686,165.04492,-0.040860754,-1
2023-09-25,174.20314,164.76015,-0.047226425,-1
2023-09-26,170.12708,164.54791,-0.055425107,-1
2023-09-27,168.6134,164.21556,-0.034747638,-1
2023-09-28,168.87062,163.79446,-0.02857981,-1
2023-09-29,169.38509,163.36623,-0.032595336,-1
2023-10-02,171.89801,162.97552,-0.037840173,-1
2023-10-03,170.56236,162.72292,-0.05337522,-1
2023-10-04,171.80896,162.49089,-0.047322705,-1
2023-10-05,173.04564,162.33763,-0.055127095,-1
2023-10-06,175.59813,162.27914,-0.06221766,-1
2023-10-09,177.08215,162.37137,-0.07532404,-1
2023-10-10,176.48853,162.58713,-0.081854805,-1
2023-10-11,177.88353,162.8266,-0.077409714,-1
2023-10-12,178.78386,163.12576,-0.08296309,-1
2023-10-13,176.94365,163.47173,-0.08564606,-1
2023-10-16,176.815,163.747,-0.07458112,-1
2023-10-17,175.26175,163.97417,-0.072623,-1
2023-10-18,173.96571,164.10341,-0.063666716,-1
2023-10-19,173.58978,164.12932,-0.05654215,-1
2023-10-20,171.03728,164.09015,-0.054724615,-1
2023-10-23,171.15599,163.91763,-0.04162627,-1
2023-10-24,171.59131,163.69902,-0.04356827,-1
2023-10-25,169.27626,163.48392,-0.047248263,-1
2023-10-26,165.1111,163.18556,-0.035980817,-1
2023-10-27,166.42696,162.70036,-0.01460069,0
2023-10-30,168.47485,162.2128,-0.02532136,-1
2023-10-31,168.94977,161.82571,-0.039466657,-1
2023-11-01,172.11566,161.52013,-0.043975446,-1
2023-11-02,175.67729,161.39828,-0.06226846,-1
2023-11-03,174.76706,161.50981,-0.08064491,-1
2023-11-06,177.3196,161.68614,-0.07484773,-1
2023-11-07,179.88197,161.99515,-0.08642276,-1
2023-11-08,180.94057,162.45152,-0.096899375,-1
2023-11-09,180.4657,162.99324,-0.09918907,-1
2023-11-10,184.65613,163.52829,-0.09385389,-1
2023-11-13,183.0711,164.2021,-0.11076819,-1
2023-11-14,185.6864,164.83191,-0.09962903,-1
2023-11-15,186.25105,165.51566,-0.10862802,-1
2023-11-16,187.93515,166.20267,-0.10764173,-1
2023-11-17,187.91536,166.91798,-0.111832015,-1
2023-11-20,189.65889,167.60133,-0.108102,-1
2023-11-21,188.85643,168.29924,-0.1126214,-1
2023-11-22,189.52019,168.9276,-0.10552372,-1
2023-11-24,188.19273,169.51457,-0.10555928,-1
2023-11-27,188.01437,169.9932,-0.09670692,-1
2023-11-28,188.6187,170.38773,-0.093751594,-1
2023-11-29,187.59834,170.74107,-0.09478182,-1
2023-11-30,188.17291,171.01047,-0.08842229,-1
2023-12-01,189.45084,171.24745,-0.08994632,-1
2023-12-04,187.65775,171.50119,-0.094745666,-1
2023-12-05,191.61044,171.67354,-0.085177444,-1
2023-12-06,190.52075,171.9546,-0.10258229,-1
2023-12-07,192.45248,172.21709,-0.096071765,-1
2023-12-08,193.87901,172.53403,-0.10349805,-1
2023-12-11,191.37267,172.90877,-0.1081615,-1
2023-12-12,192.88837,173.18967,-0.09501356,-1
2023-12-13,196.10799,173.47609,-0.10063996,-1
2023-12-14,196.25658,173.86758,-0.11340896,-1
2023-12-15,195.7216,174.28282,-0.11196443,-1
2023-12-18,194.05734,174.66563,-0.10758122,-1
2023-12-19,195.09752,174.94966,-0.0984641,-1
2023-12-20,193.00725,175.21443,-0.101913586,-1
2023-12-21,192.85864,175.37032,-0.091379635,-1
2023-12-22,191.78876,175.4641,-0.09019324,-1
2023-12-26,191.24393,175.4801,-0.08503447,-1
2023-12-27,191.34297,175.43802,-0.0826479,-1
2023-12-28,191.76898,175.37347,-0.08346007,-1
2023-12-29,190.72874,175.316,-0.08579587,-1
2024-01-02,183.9032,175.2227,-0.081298925,-1
2024-01-03,182.52623,174.85794,-0.049184885,-1
2024-01-04,180.20815,174.34874,-0.044801727,-1
2024-01-05,179.48492,173.70839,-0.03606805,-1
2024-01-08,183.82396,173.01416,-0.036051854,-1
2024-01-09,183.40793,172.49852,-0.061610248,-1
2024-01-10,184.44809,172.06638,-0.061837856,-1
2024-01-11,183.8537,171.74158,-0.06888937,-1
2024-01-12,184.18062,171.46289,-0.067394935,-1
2024-01-16,181.91203,171.2392,-0.07026484,-1
2024-01-17,180.97089,170.9673,-0.060164973,-1
2024-01-18,186.86525,170.65886,-0.05698169,-1
2024-01-19,189.76785,170.58324,-0.08713237,-1
2024-01-22,192.07602,170.72034,-0.100372724,-1
2024-01-23,193.35394,171.03697,-0.109535,-1
2024-01-24,192.68036,171.47018,-0.11317979,-1
2024-01-25,192.3534,171.90996,-0.10779719,-1
2024-01-26,190.61977,172.32114,-0.104142986,-1
2024-01-29,189.93622,172.63101,-0.09436983,-1
2024-01-30,186.28076,172.85359,-0.08993875,-1
2024-01-31,182.6748,172.88086,-0.0719339,-1
2024-02-01,185.11183,172.68137,-0.054706167,-1
2024-02-02,184.11127,172.48466,-0.06821372,-1
2024-02-05,185.92413,172.24918,-0.064428926,-1
2024-02-06,187.52898,172.07852,-0.07446915,-1
2024-02-07,187.63795,172.00414,-0.08278636,-1
2024-02-08,186.55814,171.98004,-0.08344747,-1
2024-02-09,187.32193,171.94073,-0.07835306,-1
2024-02-12,185.63567,171.93065,-0.08216487,-1
2024-02-13,183.54272,171.86807,-0.07416459,-1
2024-02-14,182.65994,171.70781,-0.06448044,-1
2024-02-15,182.3723,171.4806,-0.061203,-1
2024-02-16,180.83482,171.22337,-0.06113278,-1
2024-02-20,180.09091,170.90495,-0.054911274,-1
2024-02-21,180.84474,170.54854,-0.052986424,-1
2024-02-22,182.87816,170.22362,-0.05873062,-1
2024-02-23,181.04317,170.00812,-0.07037495,-1
2024-02-26,179.69414,169.77971,-0.062214214,-1
2024-02-27,181.15222,169.51163,-0.05666579,-1
2024-02-28,179.95206,169.3011,-0.065420784,-1
2024-02-29,179.28748,169.0786,-0.060424197,-1
2024-03-01,178.20628,168.84052,-0.058269326,-1
2024-03-04,173.68318,168.56776,-0.054086305,-1
2024-03-05,168.74345,168.11772,-0.032043748,-1
2024-03-06,167.75159,167.42279,-0.007826458,0
2024-03-07,167.63252,166.61774,-0.006759102,0
2024-03-08,169.34856,165.79501,-0.010961532,0
2024-03-11,171.35219,165.07236,-0.025250876,-1
2024-03-12,171.82831,164.51042,-0.039928094,-1
2024-03-13,169.74529,164.07132,-0.045143835,-1
2024-03-14,171.60017,163.6339,-0.03600329,-1
2024-03-15,171.22325,163.30472,-0.04834177,-1
2024-03-18,172.31436,163.02782,-0.047864027,-1
2024-03-19,174.65524,162.83884,-0.05498976,-1
2024-03-20,177.2243,162.79652,-0.06789787,-1
2024-03-21,169.98334,162.92723,-0.0806722,-1
2024-03-22,170.88597,162.8404,-0.04202144,-1
2024-03-25,169.46754,162.71298,-0.04782715,-1
2024-03-26,168.3368,162.5122,-0.041042298,-1
2024-03-27,171.90765,162.24333,-0.036198117,-1
2024-03-28,170.09244,162.10143,-0.057043582,-1
2024-04-01,168.65419,161.94426,-0.04790441,-1
2024-04-02,167.47382,161.73605,-0.041019656,-1
2024-04-03,168.27728,161.47089,-0.03584399,-1
2024-04-04,167.454,161.22733,-0.041894883,-1
2024-04-05,168.20782,160.97066,-0.038717125,-1
2024-04-08,167.087,160.75401,-0.04431311,-1
2024-04-09,168.29712,160.52083,-0.039297953,-1
2024-04-10,166.4224,160.34486,-0.047251284,-1
2024-04-11,173.62363,160.12695,-0.037828088,-1
2024-04-12,175.12146,160.19887,-0.07732104,-1
2024-04-15,171.2927,160.44936,-0.08378244,-1
2024-04-16,168.00946,160.61815,-0.062317576,-1
2024-04-17,166.64064,160.62038,-0.043980166,-1
2024-04-18,165.68837,160.49579,-0.036874868,-1
2024-04-19,163.6649,160.27892,-0.032648366,-1
2024-04-22,164.49808,159.94576,-0.022724155,-1
2024-04-23,165.54953,159.61008,-0.029714637,-1
2024-04-24,167.65236,159.32855,-0.037577745,-1
2024-04-25,168.51535,159.16989,-0.050595574,-1
2024-04-26,167.93011,159.10954,-0.05581573,-1
2024-04-29,172.09612,159.0764,-0.05272261,-1
2024-04-30,168.95177,159.23222,-0.0747483,-1
2024-05-01,167.93011,159.33427,-0.05692449,-1
2024-05-02,171.62996,159.37508,-0.05094404,-1
2024-05-03,181.89618,159.53828,-0.070452005,-1
2024-05-06,180.23969,160.15828,-0.11950718,-1
2024-05-07,180.9241,160.87282,-0.10745063,-1
2024-05-08,181.26134,161.633,-0.106625415,-1
2024-05-09,183.07654,162.38998,-0.1041113,-1
2024-05-10,181.81512,163.17766,-0.10869159,-1
2024-05-13,185.02333,163.88173,-0.09863533,-1
2024-05-14,186.16557,164.63794,-0.11017741,-1
2024-05-15,188.44011,165.41234,-0.1114773,-1
2024-05-16,188.5593,166.2385,-0.11781788,-1
2024-05-17,188.5891,167.04121,-0.11411838,-1
2024-05-20,189.75122,167.78822,-0.11029732,-1
2024-05-21,191.0524,168.51118,-0.11193623,-1
2024-05-22,189.61217,169.2278,-0.11423358,-1
2024-05-23,185.61928,169.83919,-0.10428117,-1
2024-05-24,188.69835,170.21243,-0.083002396,-1
2024-05-28,188.70831,170.57913,-0.09602213,-1
2024-05-29,189.00626,170.90892,-0.09432225,-1
2024-05-30,189.99951,171.211,-0.09415168,-1
2024-05-31,190.95305,171.51855,-0.09726845,-1
2024-06-03,192.72102,171.84393,-0.100072324,-1
2024-06-04,193.0389,172.2243,-0.10635435,-1
2024-06-05,194.54863,172.61636,-0.10579491,-1
2024-06-06,193.168,173.04948,-0.11050782,-1
2024-06-07,195.56174,173.4203,-0.10223068,-1
2024-06-10,191.81718,173.8366,-0.11109097,-1
2024-06-11,205.75253,174.09949,-0.09236762,-1
2024-06-12,211.6326,174.8183,-0.1503468,-1
2024-06-13,212.79471,175.89465,-0.16886787,-1
2024-06-14,211.0565,177.1084,-0.16770299,-1
2024-06-17,215.2083,178.25327,-0.15542397,-1
2024-06-18,212.84435,179.46246,-0.16609877,-1
2024-06-20,208.26546,180.53026,-0.15182027,-1
2024-06-21,206.09024,181.30414,-0.1294565,-1
2024-06-24,206.73586,181.82353,-0.11774798,-1
2024-06-25,207.65958,182.2167,-0.118601345,-1
2024-06-26,211.81139,182.55247,-0.1209051,-1
2024-06-27,212.65565,182.98668,-0.13608667,-1
2024-06-28,209.1991,183.457,-0.13730486,-1
2024-07-01,215.28778,183.78578,-0.12147909,-1
2024-07-02,218.78403,184.26227,-0.14411181,-1
2024-07-03,220.05539,184.8882,-0.15492825,-1
2024-07-05,224.81306,185.5831,-0.1566528,-1
2024-07-08,226.2831,186.43962,-0.17069045,-1
2024-07-09,227.1373,187.3605,-0.1720084,-1
2024-07-10,231.40825,188.28365,-0.171058,-1
2024-07-11,226.03477,189.30316,-0.18195154,-1
2024-07-12,228.98473,190.1006,-0.1589763,-1
2024-07-15,232.81871,190.86664,-0.16646564,-1
2024-07-16,233.23589,191.69537,-0.17663243,-1
2024-07-17,227.33594,192.50227,-0.17464556,-1
2024-07-18,222.66766,193.03891,-0.15086496,-1
2024-07-19,222.79677,193.26862,-0.13203107,-1
2024-07-22,222.44914,193.35536,-0.13214467,-1
2024-07-23,223.49203,193.35066,-0.13080959,-1
2024-07-24,217.06567,193.33548,-0.13493347,-1
2024-07-25,216.02281,193.08209,-0.11048998,-1
2024-07-26,216.48961,192.71211,-0.10790851,-1
2024-07-29,216.76775,192.32513,-0.11161956,-1
2024-07-30,217.32397,191.95755,-0.1144552,-1
2024-07-31,220.58182,191.63774,-0.11819328,-1
2024-08-01,216.88692,191.47313,-0.13196322,-1
2024-08-02,218.37682,191.25035,-0.118202455,-1
2024-08-05,207.85825,191.08014,-0.124998055,-1
2024-08-06,205.83199,190.56487,-0.08319795,-1
2024-08-07,208.40451,189.8764,-0.0775175,-1
2024-08-08,211.87097,189.24149,-0.0919511,-1
2024-08-09,214.7812,188.78154,-0.10897874,-1
2024-08-12,216.31262,188.52463,-0.12224802,-1
2024-08-13,220.03168,188.42746,-0.12891139,-1
2024-08-14,220.47916,188.54517,-0.1430999,-1
2024-08-15,223.46234,188.76646,-0.14383534,-1
2024-08-16,224.78493,189.13411,-0.15361977,-1
2024-08-19,224.6258,189.59079,-0.15656805,-1
2024-08-20,225.24236,190.05556,-0.15390146,-1
2024-08-21,225.13295,190.52133,-0.15414962,-1
2024-08-22,223.27342,190.95486,-0.1518129,-1
2024-08-23,225.5705,191.28152,-0.14328574,-1
2024-08-26,225.90858,191.62509,-0.1504869,-1
2024-08-27,226.75386,191.95901,-0.15028012,-1
2024-08-28,225.22246,192.29582,-0.1519623,-1
2024-08-29,228.50398,192.55603,-0.14504072,-1
2024-08-30,227.71841,192.88446,-0.1558814,-1
2024-09-03,221.52328,193.18584,-0.15164596,-1
2024-09-04,219.61401,193.2398,-0.12767722,-1
2024-09-05,221.13545,193.12558,-0.12061359,-1
2024-09-06,219.58418,192.99562,-0.12725157,-1
2024-09-09,219.67368,192.80211,-0.121967226,-1
2024-09-10,218.87816,192.59566,-0.12326474,-1
2024-09-11,221.4139,192.36517,-0.12113125,-1
2024-09-12,221.52328,192.22845,-0.13181394,-1
2024-09-13,221.25479,192.13936,-0.13264486,-1
2024-09-16,215.10938,192.06888,-0.13191088,-1
2024-09-17,215.57675,191.79503,-0.108383685,-1
2024-09-18,219.45494,191.47798,-0.11178742,-1
2024-09-19,227.58916,191.29436,-0.12832057,-1
2024-09-20,226.92287,191.46034,-0.15874577,-1
2024-09-23,225.20258,191.7329,-0.1550746,-1
2024-09-24,226.0975,191.98477,-0.14750189,-1
2024-09-25,225.10312,192.2531,-0.14968944,-1
2024-09-26,226.24669,192.47662,-0.14494021,-1
2024-09-27,226.51517,192.70976,-0.14823169,-1
2024-09-30,231.69601,192.93906,-0.14822897,-1
2024-10-01,224.94405,193.334,-0.16557045,-1
2024-10-02,225.51083,193.52878,-0.13965814,-1
2024-10-03,224.40704,193.65999,-0.14123864,-1
2024-10-04,225.53073,193.71187,-0.13678348,-1
2024-10-07,220.44933,193.76413,-0.14085265,-1
2024-10-08,224.50648,193.62895,-0.121662304,-1
2024-10-09,228.25536,193.5713,-0.13779193,-1
2024-10-10,227.75816,193.67049,-0.15151833,-1
2024-10-11,226.27654,193.80713,-0.14906617,-1
2024-10-14,230.00554,193.90417,-0.14306548,-1
2024-10-15,232.54129,194.11385,-0.15604708,-1
2024-10-16,230.48285,194.44096,-0.16384327,-1
2024-10-17,230.85078,194.7242,-0.15514669,-1
2024-10-18,233.68483,194.99078,-0.15533844,-1
2024-10-21,235.15654,195.33162,-0.16412367,-1
2024-10-22,234.54002,195.72823,-0.16766837,-1
2024-10-23,229.46857,196.10077,-0.16389209,-1
2024-10-24,229.27963,196.26584,-0.14469402,-1
2024-10-25,230.11493,196.33308,-0.14369592,-1
2024-10-28,232.09377,196.37758,-0.14661087,-1
2024-10-29,232.36227,196.47173,-0.15348125,-1
2024-10-30,228.81226,196.58467,-0.15397337,-1
2024-10-31,224.64569,196.57498,-0.14088963,-1
2024-11-01,221.66248,196.37486,-0.1258463,-1
2024-11-04,220.76752,196.00516,-0.115749486,-1
2024-11-05,222.19945,195.5528,-0.11421391,-1
2024-11-06,221.47356,195.13768,-0.12179044,-1
2024-11-07,226.2069,194.73189,-0.120744295,-1
2024-11-08,225.93813,194.52228,-0.14006919,-1
2024-11-11,223.2204,194.39339,-0.13961671,-1
2024-11-12,223.2204,194.21788,-0.12992772,-1
2024-11-13,224.10643,194.04224,-0.13071458,-1
2024-11-14,227.19244,193.90929,-0.13474466,-1
2024-11-15,223.98695,193.91055,-0.14649206,-1
2024-11-18,226.99336,193.85327,-0.1345332,-1
2024-11-19,227.2522,193.88977,-0.14583507,-1
2024-11-20,227.96895,193.96869,-0.14646067,-1
2024-11-21,227.49112,194.08813,-0.1486203,-1
2024-11-22,228.835,194.20183,-0.14633226,-1
2024-11-25,231.82153,194.35553,-0.15067396,-1
2024-11-26,234.00168,194.6196,-0.16047661,-1
2024-11-27,233.87222,194.98662,-0.16672984,-1
2024-11-29,236.26144,195.36931,-0.16463226,-1
2024-12-02,238.51125,195.82108,-0.17116787,-1
2024-12-03,241.55748,196.34879,-0.17677347,-1
2024-12-04,241.91585,196.97807,-0.1845499,-1
2024-12-05,241.94576,197.61919,-0.18310773,-1
2024-12-06,241.74663,198.22675,-0.18069756,-1
2024-12-09,245.63902,198.77428,-0.17775781,-1
2024-12-10,246.65445,199.39241,-0.18827063,-1
2024-12-11,245.38022,200.02518,-0.18904695,-1
2024-12-12,246.84358,200.57762,-0.18258439,-1
2024-12-13,247.01282,201.1111,-0.18526907,-1
2024-12-16,249.9097,201.6017,-0.18384114,-1
2024-12-17,252.33873,202.13669,-0.1911611,-1
2024-12-18,246.9332,202.72885,-0.19660033,-1
2024-12-19,248.66534,203.12021,-0.1774285,-1
2024-12-20,253.34418,203.46878,-0.18175659,-1
2024-12-23,254.12065,203.92386,-0.19507186,-1
2024-12-24,257.03748,204.40724,-0.19562916,-1
2024-12-26,257.8538,204.96622,-0.20258236,-1
2024-12-27,254.43922,205.54181,-0.20287459,-1
2024-12-30,251.06448,205.97307,-0.19048224,-1
2024-12-31,249.2925,206.21007,-0.17865695,-1
2025-01-02,242.75209,206.29318,-0.1724854,-1
2025-01-03,242.26428,206.08612,-0.15104286,-1
2025-01-06,243.8969,205.75845,-0.15068597,-1
2025-01-07,241.11948,205.44592,-0.15765257,-1
2025-01-08,241.60725,205.05753,-0.14956051,-1
2025-01-10,235.78358,204.68098,-0.15283594,-1
2025-01-13,233.34462,204.13557,-0.13422482,-1
2025-01-14,232.22968,203.4808,-0.12798159,-1
2025-01-15,236.79901,202.78342,-0.126798,-1
2025-01-16,227.23228,202.26413,-0.14584048,-1
2025-01-17,228.94452,201.519,-0.1131586,-1
2025-01-21,221.63757,200.80336,-0.12291694,-1
2025-01-22,222.82222,199.88832,-0.09812981,-1
2025-01-23,222.65298,198.9972,-0.10692393,-1
2025-01-24,221.77695,198.15898,-0.11000977,-1
2025-01-27,228.82507,197.36452,-0.1100765,-1
2025-01-28,237.18724,196.88666,-0.13957568,-1
2025-01-29,238.2823,196.8556,-0.17004134,-1
2025-01-30,236.52025,197.05191,-0.1730317,-1
2025-01-31,234.93741,197.28633,-0.16587974,-1
2025-02-03,226.98338,197.48262,-0.15942454,-1
2025-02-04,231.75185,197.38373,-0.1304045,-1
2025-02-05,231.42332,197.3442,-0.14846766,-1
2025-02-06,232.16997,197.30621,-0.14742295,-1
2025-02-07,226.60512,197.29648,-0.15020671,-1
2025-02-10,226.87419,197.1056,-0.13018025,-1
2025-02-11,231.82724,196.86838,-0.1322575,-1
2025-02-12,236.06277,196.79315,-0.15112153,-1
2025-02-13,240.70688,196.92761,-0.16578287,-1
2025-02-14,243.76643,197.29973,-0.18033199,-1
2025-02-18,243.63689,197.85335,-0.18834868,-1
2025-02-19,244.0355,198.44696,-0.18548064,-1
2025-02-20,244.99222,199.04008,-0.18438064,-1
2025-02-21,244.71318,199.62941,-0.1851602,-1
2025-02-24,246.2579,200.1681,-0.18202972,-1
2025-02-25,246.1981,200.70238,-0.18499112,-1
2025-02-26,239.54088,201.19308,-0.18280002,-1
2025-02-27,236.4913,201.40681,-0.15919648,-1
